20521023,Guptesor
20521010,Chisapani
20521002,Betali
20521003,Bethan
20521005,Bhatauli
20521012,Dadhuwa
20521006,Bhirpani
20521014,Dimipokhari
20521015,Doramba
20521017,Farpu
20521025,Himganga
20521051,Sukajor
20521011,Chuchure
20521021,Gumdel
20521022,Gunsibhadaure
20521019,Goswara
20521046,Rampur
20519090,Sasapur
20519089,Shankarpur
20519081,Rajghat
20519077,Pattharkot
20519073,Netraganj
20519100,Tribhuwannagar
20519099,Sundarpur Chuldawa
20519098,Sundarpur
20519097,Sudama
20519096,Sohadawa
20519095,Sisout
20519094,Sisotiya
20519093,Simara
20519092,Sikhauna
20519091,Shreepur
20519088,Sangrampur
20519087,Salempur
20519086,Sakraul
20519015,Belwajabdi
20519085,Rohuwa
20519084,Raniganj
20519083,Ramnagarbahaur
20519082,Ramban
20519080,Pipariya
20519079,Pidariya
20519078,Pidari
20519075,Parsa
20519074,Noukailawa
20519072,Narayanpur
20519070,Musauli
20519069,Murtiya
20519068,Motipur
20519067,Mohanpur
20519066,Mirjapur
20519065,Manpur
20519064,Malangawa Municipality
20519062,Mahinathpur
20519061,Madhubani
20519060,Madhubangoth
20519059,Laxmipursu
20519058,Laxmipur Kodraha
20519057,Laukath
20519055,Kodena
20519054,Kisanpur
20519008,Balara
20519053,Khutauna
20519052,Khoriya
20519071,Narayankhola
20519051,Khirwa
20519048,Kabilasi
20519047,Jingadawa
20519045,Jamuniya
20519002,Arnaha
20519044,Jabdi
20519043,Ishworpur
20519042,Hempur
20519041,Hathiyol
20519039,Haripurwa
20519038,Haripur
20519037,Harakthawa
20519036,Hajariya
20519035,Gourishankar
20519034,Godeta
20519033,Gamhariya
20519032,Gadahiyabairi
20519031,Fulparasi
20519030,Farahadawa
20519029,Dumariya
20519026,Dhangada
20519025,Dhanakaulpurba
20519024,Dhanakaulpachhiyati
20519023,Chhatona
20519022,Chhataul
20519021,Chandranagar
20519020,Brahmapuri
20519019,Bhawanipur
20519018,Bhaktipur
20519016,Bhadsar
20519017,Bhagawatipur
20519014,Belhi
20519014,Belhi
20519013,Bela
20519012,Batraul
20519011,Basantapur
20519009,Baraudhoran
20519010,Barahathawa
20519007,Bahadurpur
20519006,Bagdaha
20519005,Babarganj
20519004,Aurahi
20519001,Achalgadh
20519056,Lalbandi
20519050,Karmaiya
20519049,Kalinjor
20519076,Parwanipur
20519046,Janakinagar
20519040,Hariyon
20519028,Dhurkauli
20519027,Dhungrekhola
20519003,Atrouli
20520038,Nipane
20520047,Sitalpati
20520034,Mahadevsthan
20520046,Sirthouli
20520049,Sunampokhari
20520052,Tinkanya
20520053,Tosramkhola
20520045,Santeswori (Rampur)
20520048,Solpathana
20520050,Tamajor
20520054,Tribhuvanambote
20520051,Tandi
20520029,Kuseswordumja
20520015,Dudhouli
20520017,Harsahi
20520011,Bhuwaneshorigwaltar
20520031,Ladabhir (Mahendra)
20520001,Amale
20520002,Arunthakur
20520003,Bahuntilpung
20520004,Balajor
20520005,Baseshwor
20520006,Bastipur
20520007,Belghari
20520008,Bhadrakali
20520009,Bhimeshwor
20520010,Bhimsthan
20520012,Bitijorbagaiya
20520013,Dadiguranshe
20520014,Dudbhanjyang
20520016,Hariharpur Gadhi
20520018,Hatpate
20520044,Ratnawati
20520043,Ratanchura
20520041,Ranibas
20520019,Jalkanya
20520020,Jarayotar
20520021,Jhangajholiralmata
20520022,Jinakhu
20520023,Kakurthakur
20520024,Kalpabrishykha
20520040,Purano Jhangajholi
20520039,Pipalmadi
20520025,Kamalamai Municipality
20520037,Netrakali
20520036,Majhuwa
20520042,Ranichuri
20520035,Mahendrajhayadi
20520033,Mahadevdada
20520032,Lampantar
20520030,Kyaneshwor
20520026,Kapilakot
20520027,Khangsang
20520028,Kholagaun
21133052,Kalaiya Municipality
21133050,Kachorwa
21133049,Kabahijabdi
21133006,Bachhanpurwa
21133055,Khutwajabdi
21133012,Banjariya
21133057,Kudawa
21133048,Kabahigoth
21133060,Madhurijabdi
21133083,Prasurmpur
21133061,Mahendraadarsha
21133062,Maheshpur
21133045,Jhitakaiya (South)
21133044,Itiyahi
21133063,Majhariya
21133061,Mahendraadarsha
21133042,Inarwamal
21133041,Hariharpur
21133040,Hardiya
21133038,Golaganj
21133065,Matiarwa
21133066,Motisar
21133067,Narahi
21133069,Pakadiyachikani
21133037,Ganjbhawanipur
21133093,Sinhasani
21133006,Bachhanpurwa
21133025,Bishunpur
